Status.state|NomeEntidade|NumFistel|NumServico|NumAto|NumEstacao|EnderecoEstacao|EndComplemento|SiglaUf|CodMunicipio|DesignacaoEmissao|Tecnologia|tipoTecnologia|meioAcesso|FreqTxMHz|FreqRxMHz|Azimute|CodTipoClasseEstacao|ClassInfraFisica|CompartilhamentoInfraFisica|CodTipoAntena|CodEquipamentoAntena|GanhoAntena|FrenteCostaAntena|AnguloMeiaPotenciaAntena|AnguloElevacao|Polarizacao|AlturaAntena|CodEquipamentoTransmissor|PotenciaTransmissorWatts|Latitude|Longitude|CodDebitoTFI|DataLicenciamento|DataPrimeiroLicenciamento|NumRede|_id|DataValidade|NumFistelAssociado|NomeEntidadeAssociado|Municipio.NomeMunicipio
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016081844|R WE 09||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|240|FB|||760||13.6|22|78|-8|X|18|120552301350|320|-1.39436|-48.41428|G|2024-09-11|2024-09-11||c29a3648df14bd2b|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016081844|R WE 09||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|40|FB|||760||13.6|22|78|-8|X|18|120552301350|320|-1.39436|-48.41428|G|2024-09-11|2024-09-11||c29a3648df14bd2c|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016091564|R ANTÔNIO CONSELHEIRO|BRIGADA 02  LOTE 484|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|70|FB|||760|081161903518|16|23|70|-2|X|40|120552301350|320|-1.37674|-48.36809|G|2024-12-04|2024-09-18||08016ae8039df7fd|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016091564|R ANTÔNIO CONSELHEIRO|BRIGADA 02  LOTE 484|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|190|FB|||760|081161903518|16|23|70|-2|X|40|120552301350|320|-1.37674|-48.36809|G|2024-12-04|2024-09-18||08016ae8039df7fe|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016091564|R ANTÔNIO CONSELHEIRO|BRIGADA 02  LOTE 484|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|310|FB|||760|081161903518|16|23|70|-2|X|40|120552301350|320|-1.37674|-48.36809|G|2024-12-04|2024-09-18||08016ae8039df7ff|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016091610|R INDUSTRIAL TERCEIRA||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|0|FB|||760||13.6|22|78|-2|X|12|120552301350|320|-1.33981|-48.36772|G|2024-09-18|2024-09-18||f7536ae80273cb93|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016091610|R INDUSTRIAL TERCEIRA||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|240|FB|||760||13.6|22|78|0|X|12|120552301350|320|-1.33981|-48.36772|G|2024-09-18|2024-09-18||f7536ae80273cb94|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016091866|R CASTELO BRANCO||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|240|FB|||760||13.6|22|78|-8|X|18|120552301350|320|-1.34347|-48.40586|G|2024-09-18|2024-09-18||28e96ae802cf594d|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016091866|R CASTELO BRANCO||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|70|FB|||760||13.6|22|78|-8|X|18|120552301350|320|-1.34347|-48.40586|G|2024-09-18|2024-09-18||28e96ae802cf594e|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016091904|RUA ARCO IRIS|ACESSO P/ RUA ARCO DO TRIUNFO  LOT WARISLÂNDIA|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|50|FB|||760|152312201350|24|25|13|0|X|40|152312201350|39.8|-1.32124|-48.40974|G|2025-10-31|2024-09-18||d2d46ae802b7364c|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016091904|RUA ARCO IRIS|ACESSO P/ RUA ARCO DO TRIUNFO  LOT WARISLÂNDIA|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|160|FB|||760|152312201350|24|25|13|0|X|40|152312201350|39.8|-1.32124|-48.40974|G|2025-10-31|2024-09-18||d2d46ae802b7364d|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016091904|RUA ARCO IRIS|ACESSO P/ RUA ARCO DO TRIUNFO  LOT WARISLÂNDIA|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|270|FB|||760|152312201350|24|25|13|0|X|40|152312201350|39.8|-1.32124|-48.40974|G|2025-10-31|2024-09-18||d2d46ae802b7364e|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014291833|R DOIS DE JUNHO||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|180|FB|||760|152312201350|24|25|13|-3|X|60|152312201350|251|-1.37861|-48.37519|G|2024-10-07|2022-09-30||f7536ae80357d0e2|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014291833|R DOIS DE JUNHO||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|300|FB|||760|152312201350|24|25|13|-1|X|60|152312201350|251|-1.37861|-48.37519|G|2024-10-07|2022-09-30||f7536ae80357d0e3|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014291833|R DOIS DE JUNHO||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|60|FB|||760|152312201350|24|25|13|-3|X|60|152312201350|251|-1.37861|-48.37519|G|2024-10-07|2022-09-30||f7536ae80357d0e4|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014459610|PAS LOBÃO DA SILVEIRA||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|210|FB|||760|152312201350|24|25|13|-2|X|60|152312201350|251|-1.33601|-48.40127|G|2024-10-07|2022-11-08||f7536ae80357d10c|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014459610|PAS LOBÃO DA SILVEIRA||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|310|FB|||760|152312201350|24|25|13|0|X|60|152312201350|251|-1.33601|-48.40127|G|2024-10-07|2022-11-08||f7536ae80357d10d|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014459610|PAS LOBÃO DA SILVEIRA||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|90|FB|||760|152312201350|24|25|13|0|X|60|152312201350|251|-1.33601|-48.40127|G|2024-10-07|2022-11-08||f7536ae80357d10e|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014459629|TV WE 25||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|160|FB|||760|152312201350|24|25|13|0|X|50|152312201350|251|-1.36419|-48.39987|G|2024-10-07|2022-11-08||f7536ae80357d13b|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014459629|TV WE 25||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|260|FB|||760|152312201350|24|25|13|0|X|50|152312201350|251|-1.36419|-48.39987|G|2024-10-07|2022-11-08||f7536ae80357d13c|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014459629|TV WE 25||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|60|FB|||760|152312201350|24|25|13|0|X|50|152312201350|251|-1.36419|-48.39987|G|2024-10-07|2022-11-08||f7536ae80357d13d|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014459645|ROD DO MÁRIO COVAS||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|-2|X|59.5|152312201350|251|-1.385|-48.41|G|2024-10-07|2022-11-08||f7536ae80357d156|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014459645|ROD DO MÁRIO COVAS||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|180|FB|||760|152312201350|24|25|13|0|X|59.5|152312201350|251|-1.385|-48.41|G|2024-10-07|2022-11-08||f7536ae80357d157|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014459645|ROD DO MÁRIO COVAS||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|270|FB|||760|152312201350|24|25|13|-2|X|59.5|152312201350|251|-1.385|-48.41|G|2024-10-07|2022-11-08||f7536ae80357d158|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1013177174|R LARANJEIRAS||PA|1501402|60M0G7W|NR|SA-NSA||3350|3350|160|FB|||760|152312201350|24|25|13|0|X|39|152312201350|251|-1.31772|-48.43746|G|2024-10-07|2022-06-10||f7536ae80357d1d1|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1013177174|R LARANJEIRAS||PA|1501402|60M0G7W|NR|SA-NSA||3350|3350|280|FB|||760|152312201350|24|25|13|0|X|39|152312201350|251|-1.31772|-48.43746|G|2024-10-07|2022-06-10||f7536ae80357d1d2|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1013177174|R LARANJEIRAS||PA|1501402|60M0G7W|NR|SA-NSA||3350|3350|30|FB|||760|152312201350|24|25|13|0|X|39|152312201350|251|-1.31772|-48.43746|G|2024-10-07|2022-06-10||f7536ae80357d1d3|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016154221|R TANCREDO NEVES|ANTIGA PASSAGEM SANTO ANTONIO. ACESSO PELA RUA N|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|50|FB|||760|081161903518|16|23|70|-2|X|26|120552301350|320|-1.38802|-48.43061|G|2024-10-07|2024-10-07||f7536ae8038e9f6b|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016154221|R TANCREDO NEVES|ANTIGA PASSAGEM SANTO ANTONIO. ACESSO PELA RUA N|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|150|FB|||760|081161903518|16|23|70|-2|X|26|120552301350|320|-1.38802|-48.43061|G|2024-10-07|2024-10-07||f7536ae8038e9f6c|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016154221|R TANCREDO NEVES|ANTIGA PASSAGEM SANTO ANTONIO. ACESSO PELA RUA N|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|300|FB|||760|081161903518|16|23|70|-2|X|26|120552301350|320|-1.38802|-48.43061|G|2024-10-07|2024-10-07||f7536ae8038e9f6d|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1015881812|R WE 01|RESIDENCIAL JARDIM TROPICAL|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|240|FB|||760||13.6|22|78|-8|X|18|120552301350|320|-1.39021|-48.41394|G|2024-10-22|2024-06-24||acac3af803714c05|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1015881812|R WE 01|RESIDENCIAL JARDIM TROPICAL|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|60|FB|||760||13.6|22|78|-8|X|18|120552301350|320|-1.39021|-48.41394|G|2024-10-22|2024-06-24||acac3af803714c06|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1008139723|ROD BR 316|SHOPPING METRÓPOLE ANANINDEUA|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|0|FB|||168||2|0|360|0|X|3|120552301350|320|-1.38432|-48.40959|G|2024-10-22|2019-02-17||bc4d3af8032ea394|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016162623|PAS FÉ EM DEUS||PA|1500800|40M0G7W|NR|SA-NSA||3350|3350|80|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.32311|-48.38802|G|2024-10-11|2024-10-11||b7503af803568790|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016162623|PAS FÉ EM DEUS||PA|1500800|40M0G7W|NR|SA-NSA||3350|3350|190|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.32311|-48.38802|G|2024-10-11|2024-10-11||b7503af803568791|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016162623|PAS FÉ EM DEUS||PA|1500800|40M0G7W|NR|SA-NSA||3350|3350|310|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.32311|-48.38802|G|2024-10-11|2024-10-11||b7503af803568792|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016162631|TV WE-39 A||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|320|FB|||760|152312201350|24|25|13|0|X|30|152312201350|251|-1.35779|-48.41075|G|2024-12-04|2024-10-11||b7503af80356879c|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016162631|TV WE-39 A||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|80|FB|||760|152312201350|24|25|13|0|X|30|152312201350|251|-1.35779|-48.41075|G|2024-12-04|2024-10-11||b7503af80356879d|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016162631|TV WE-39 A||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|200|FB|||760|152312201350|24|25|13|0|X|30|152312201350|251|-1.35779|-48.41075|G|2024-12-04|2024-10-11||b7503af80356879e|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014755996|R DA PEDREIRINHA||PA|1500800|70M0G7W|NR|SA-NSA||3350|3350|170|FB|||760|152312201350|24|25|13|0|X|42|152312201350|251|-1.39919|-48.4103|G|2024-10-16|2023-03-07||1c113af802d54066|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014755996|R DA PEDREIRINHA||PA|1500800|70M0G7W|NR|SA-NSA||3350|3350|310|FB|||760|152312201350|24|25|13|0|X|42|152312201350|251|-1.39919|-48.4103|G|2024-10-16|2023-03-07||1c113af802d54067|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014755996|R DA PEDREIRINHA||PA|1500800|70M0G7W|NR|SA-NSA||3350|3350|50|FB|||760|152312201350|24|25|13|0|X|42|152312201350|251|-1.39919|-48.4103|G|2024-10-16|2023-03-07||1c113af802d54068|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185607|TV WE-70||PA|1500800|70M0G7W|NR|SA-NSA||3350|3350|160|FB|||760|152312201350|24|25|13|0|X|34|152312201350|251|-1.35171|-48.39467|G|2024-10-16|2024-10-16||1c113af802d54075|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185607|TV WE-70||PA|1500800|70M0G7W|NR|SA-NSA||3350|3350|280|FB|||760|152312201350|24|25|13|0|X|34|152312201350|251|-1.35171|-48.39467|G|2024-10-16|2024-10-16||1c113af802d54076|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185607|TV WE-70||PA|1500800|70M0G7W|NR|SA-NSA||3350|3350|40|FB|||760|152312201350|24|25|13|0|X|34|152312201350|251|-1.35171|-48.39467|G|2024-10-16|2024-10-16||1c113af802d54077|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185615|AL BARBOSA||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|180|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.34294|-48.38117|G|2024-10-16|2024-10-16||1c113af802d5407e|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185615|AL BARBOSA||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|31|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.34294|-48.38117|G|2024-10-16|2024-10-16||1c113af802d5407f|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185615|AL BARBOSA||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|60|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.34294|-48.38117|G|2024-10-16|2024-10-16||1c113af802d54080|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185623|TV DOIS DE JANEIRO|2 DE JUNHO  ANTIGA TV DA LIGAÇÃO 39 - CARLOS MARIGUELA - AURÁ|PA|1500800|70M0G7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.38497|-48.37014|G|2024-10-16|2024-10-16||1c113af802d54084|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185623|TV DOIS DE JANEIRO|2 DE JUNHO  ANTIGA TV DA LIGAÇÃO 39 - CARLOS MARIGUELA - AURÁ|PA|1500800|70M0G7W|NR|SA-NSA||3350|3350|120|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.38497|-48.37014|G|2024-10-16|2024-10-16||1c113af802d54085|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185623|TV DOIS DE JANEIRO|2 DE JUNHO  ANTIGA TV DA LIGAÇÃO 39 - CARLOS MARIGUELA - AURÁ|PA|1500800|70M0G7W|NR|SA-NSA||3350|3350|240|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.38497|-48.37014|G|2024-10-16|2024-10-16||1c113af802d54086|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185631|R F|TV SÃO PAULO VI.|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|210|FB|||760|081161903518|16|23|70|-2|X|44|120552301350|320|-1.35018|-48.35907|G|2024-10-16|2024-10-16||1c113af802d5408d|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185631|R F|TV SÃO PAULO VI.|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|330|FB|||760|081161903518|16|23|70|-2|X|44|120552301350|320|-1.35018|-48.35907|G|2024-10-16|2024-10-16||1c113af802d5408e|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185631|R F|TV SÃO PAULO VI.|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|90|FB|||760|081161903518|16|23|70|-2|X|44|120552301350|320|-1.35018|-48.35907|G|2024-10-16|2024-10-16||1c113af802d5408f|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185640|TV SANTA CRUZ|ANTIGA PASSSAGEM FÉ EM DEUS. ACESSO PELA RUA PAULO ASSUNÇÃO.|PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|195|FB|||760|081161903518|16|23|70|-2|X|35|120552301350|320|-1.32313|-48.41881|G|2024-10-16|2024-10-16||1c113af802d54093|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185640|TV SANTA CRUZ|ANTIGA PASSSAGEM FÉ EM DEUS. ACESSO PELA RUA PAULO ASSUNÇÃO.|PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|300|FB|||760|081161903518|16|23|70|-2|X|35|120552301350|320|-1.32313|-48.41881|G|2024-10-16|2024-10-16||1c113af802d54094|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016185640|TV SANTA CRUZ|ANTIGA PASSSAGEM FÉ EM DEUS. ACESSO PELA RUA PAULO ASSUNÇÃO.|PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|80|FB|||760|081161903518|16|23|70|-2|X|35|120552301350|320|-1.32313|-48.41881|G|2024-10-16|2024-10-16||1c113af802d54095|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016192743|TV WE 23||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|210|FB|||760|081161903518|16|23|70|-2|X|40|120552301350|320|-1.36508|-48.40625|G|2024-10-17|2024-10-17||544d3af8037288f3|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016192743|TV WE 23||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|330|FB|||760|081161903518|16|23|70|-2|X|40|120552301350|320|-1.36508|-48.40625|G|2024-10-17|2024-10-17||544d3af8037288f4|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016192743|TV WE 23||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|90|FB|||760|081161903518|16|23|70|-2|X|40|120552301350|320|-1.36508|-48.40625|G|2024-10-17|2024-10-17||544d3af8037288f5|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690458193|PSG JOÃO CANUTO||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|40|FB|||760|152312201350|24|25|13|-1|X|39.5|152312201350|251|-1.3661|-48.37558|G|2024-10-17|2008-06-19||544d3af803bab3bc|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690458193|PSG JOÃO CANUTO||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|150|FB|||760|152312201350|24|25|13|-2|X|39.5|152312201350|251|-1.3661|-48.37558|G|2024-10-17|2008-06-19||544d3af803bab3bd|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690458193|PSG JOÃO CANUTO||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|270|FB|||760|152312201350|24|25|13|-2|X|39.5|152312201350|251|-1.3661|-48.37558|G|2024-10-17|2008-06-19||544d3af803bab3be|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690897570|ROD BR 316|SHOPPING CASTANHEIRA|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|0|FB|||168||2|0|360|0|X|10|120552301350|79.4|-1.40392|-48.4308|G|2025-04-10|2009-01-27||9bf83af80389dfac|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016193065|EST SANTANA DO AURA|ATUAL TRAVESSA DÉCIMA - LOTEAMENTO AURÁ|PA|1500800|40M0G7W|NR|SA-NSA||3350|3350|160|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.40087|-48.38681|G|2024-10-17|2024-10-17||95a13af8030835e8|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016193065|EST SANTANA DO AURA|ATUAL TRAVESSA DÉCIMA - LOTEAMENTO AURÁ|PA|1500800|40M0G7W|NR|SA-NSA||3350|3350|270|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.40087|-48.38681|G|2024-10-17|2024-10-17||95a13af8030835e9|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016193065|EST SANTANA DO AURA|ATUAL TRAVESSA DÉCIMA - LOTEAMENTO AURÁ|PA|1500800|40M0G7W|NR|SA-NSA||3350|3350|30|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.40087|-48.38681|G|2024-10-17|2024-10-17||95a13af8030835ea|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016193073|R DA COHASPA|AO LADO DO AÇO PARÁ|PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|180|FB|||760|152312201350|24|25|13|0|X|40|152312201350|39.8|-1.37653|-48.38925|G|2026-07-07|2024-10-17||95a13af8030835f7|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016193073|R DA COHASPA|AO LADO DO AÇO PARÁ|PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|300|FB|||760|152312201350|24|25|13|0|X|40|152312201350|39.8|-1.37653|-48.38925|G|2026-07-07|2024-10-17||95a13af8030835f8|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016193073|R DA COHASPA|AO LADO DO AÇO PARÁ|PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|50|FB|||760|152312201350|24|25|13|0|X|40|152312201350|39.8|-1.37653|-48.38925|G|2026-07-07|2024-10-17||95a13af8030835f9|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016267050|R PROVIDÊNCIA||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|10|FB|||760||13.6|22|78|-8|X|18|120552301350|320|-1.34226|-48.40108|G|2024-11-12|2024-11-12||26253af802a35d1b|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016267050|R PROVIDÊNCIA||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|250|FB|||760||13.6|22|78|-8|X|18|120552301350|320|-1.34226|-48.40108|G|2024-11-12|2024-11-12||26253af802a35d1c|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016316493|R SANTA FÉ|RUA DA ORLA DO ICUÍ|PA|1500800|60M0G7W|NR|SA-NSA||3350|3350|10|FB|||760||13.6|22|78|-6.5|X|12|120552301350|320|-1.3238|-48.40013|G|2024-12-04|2024-12-04||86073af8025f9ae3|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016316493|R SANTA FÉ|RUA DA ORLA DO ICUÍ|PA|1500800|60M0G7W|NR|SA-NSA||3350|3350|240|FB|||760||13.6|22|78|-6|X|12|120552301350|320|-1.3238|-48.40013|G|2024-12-04|2024-12-04||86073af8025f9ae4|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016316507|R SANTA FE|RUA DA ORLA DO ICUÍ|PA|1500800|70M0G7W|NR|SA-NSA||3350|3350|140|FB|||760||13.6|22|78|-6.5|X|12|120552301350|320|-1.32053|-48.40096|G|2024-12-04|2024-12-04||86073af8025f9aed|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016316507|R SANTA FE|RUA DA ORLA DO ICUÍ|PA|1500800|70M0G7W|NR|SA-NSA||3350|3350|350|FB|||760||13.6|22|78|-6.5|X|12|120552301350|320|-1.32053|-48.40096|G|2024-12-04|2024-12-04||86073af8025f9aee|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016361430|RUA DA ORLA DO ICUÍ|CONTINUAÇÃO DA RUA SANTA FÉ|PA|1500800|50M0G7W|NR|SA-NSA||3350|3350|60|FB|||760||13.6|22|78|-5.5|X|12|120552301350|320|-1.3179|-48.40126|G|2024-12-16|2024-12-16||b0c53af802ee2024|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016361430|RUA DA ORLA DO ICUÍ|CONTINUAÇÃO DA RUA SANTA FÉ|PA|1500800|50M0G7W|NR|SA-NSA||3350|3350|180|FB|||760||13.6|22|78|-6.5|X|12|120552301350|320|-1.3179|-48.40126|G|2024-12-16|2024-12-16||b0c53af802ee2025|2041-12-08|||Ananindeua
